# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats --hazardsensitivewaw --toposortinput --nointrathreadhazard
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,399,9,137,69,0,59,35,0,38,29,0,40,28,5,9,6,0,2,2,0,4,6,0,3,5,0.418364048004
apache1,411,4,109,57,0,59,35,0,29,22,0,21,13,3,7,6,0,2,2,0,1,4,0,4,5,0.338860034943
apache1,345,8,120,61,0,59,35,0,27,20,0,34,24,4,10,9,0,2,2,0,5,9,0,3,6,0.386902093887
apache1,282,4,124,61,0,59,35,0,20,16,0,45,30,3,8,6,0,2,2,0,2,5,0,4,6,0.365872144699
apache1,372,3,110,57,0,59,35,0,31,21,0,20,14,3,7,6,0,1,1,0,3,5,0,3,6,0.326992988586
apache1,334,8,144,69,0,59,35,0,41,31,0,44,32,4,7,7,0,2,2,0,2,6,0,3,6,0.351162910461
apache2,22,4,171,90,0,65,38,0,16,17,0,90,58,0,4,7,-1,0,0,0,4,7,-1,0,0,0.330882072449
apache2,17,4,102,55,0,65,38,0,21,18,0,16,12,0,4,7,-1,0,0,0,4,7,-1,0,0,0.258479118347
apache2,18,3,78,43,0,65,38,0,8,7,0,5,7,3,6,7,0,1,1,0,2,4,0,3,7,0.28946685791
apache2,16,2,78,43,0,65,38,0,6,5,0,7,7,0,4,7,-1,0,0,-1,0,0,0,4,7,0.251105070114
apache2,19,4,171,90,0,65,38,0,14,13,0,92,61,1,5,7,-1,0,0,0,2,5,0,3,7,0.390705823898
apache2,21,4,171,90,0,65,38,0,94,61,0,12,15,2,7,7,0,1,1,0,2,4,0,4,7,0.421056985855
apache2,20,4,171,90,0,65,38,0,90,58,0,16,17,0,4,7,-1,0,0,-1,0,0,0,4,7,0.350532054901
apache2,15,5,102,55,0,65,38,0,17,15,0,20,19,2,5,7,-1,0,0,0,4,7,0,1,4,0.311034917831
bankaccount,17,6,99,22,0,37,16,0,36,14,0,26,12,4,11,15,0,5,5,0,5,11,0,1,7,0.463096141815
bankaccount,18,7,99,22,0,37,16,0,36,14,0,26,12,4,9,13,0,4,4,0,1,7,0,4,9,0.404272079468
bankaccount,16,6,99,22,0,37,16,0,36,14,0,26,12,4,11,15,0,5,5,0,5,11,0,1,8,0.47758603096
bankaccount,19,6,98,22,0,37,16,0,36,14,0,25,11,4,11,15,0,5,5,0,5,11,0,1,9,0.457008123398
bankaccount,5,5,98,22,0,37,16,0,35,13,0,26,12,4,9,13,0,4,4,0,1,8,0,4,9,0.401016950607
bluetooth,6,5,21,10,0,10,8,0,5,6,0,6,6,2,3,4,0,1,1,0,1,3,0,1,2,0.214405059814
pool,131,4,518,162,0,118,33,0,182,71,0,218,77,0,2,3,-1,0,0,-1,0,0,0,2,3,0.53334403038
pool,137,3,518,162,0,118,33,0,207,77,0,193,71,0,2,4,-1,0,0,0,2,4,-1,0,0,0.538465976715
pool,130,4,518,162,0,118,33,0,182,71,0,218,77,0,2,4,-1,0,0,-1,0,0,0,2,4,0.538650035858
pool,143,4,471,147,0,118,33,0,182,71,0,171,62,0,2,4,-1,0,0,-1,0,0,0,2,4,0.468578100204
pool,152,3,471,147,0,118,33,0,160,62,0,193,71,0,2,3,-1,0,0,0,2,3,-1,0,0,0.482594966888
pool,138,3,518,162,0,118,33,0,207,77,0,193,71,0,2,3,-1,0,0,0,2,3,-1,0,0,0.544470071793
pool,149,3,471,147,0,118,33,0,160,62,0,193,71,0,2,4,-1,0,0,0,2,4,-1,0,0,0.478761911392
pool,146,4,471,147,0,118,33,0,182,71,0,171,62,0,2,3,-1,0,0,-1,0,0,0,2,3,0.481349945068
deadlock,9,5,29,7,0,13,7,0,8,7,0,8,6,3,4,6,0,1,2,0,2,5,0,1,4,0.232666015625
