# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --hazardsensitivewar --toposortinput --nointrathreadhazard
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,296,5,97,53,0,59,35,0,22,15,0,16,15,5,7,9,0,1,1,0,4,7,0,2,7,5,11,10,0,4,4,0,4,8,0,3,8,5,15,12,0,6,6,0,4,9,0,5,9,0.824855089188
apache1,350,4,124,61,0,59,35,0,42,30,0,23,16,2,6,6,0,1,1,0,1,2,0,4,5,2,6,6,0,1,1,0,1,2,0,4,5,2,9,7,0,3,3,0,1,4,0,5,6,0.639816045761
apache1,155,4,110,57,0,59,35,0,17,14,0,34,20,4,8,6,0,2,2,0,2,6,0,4,5,4,11,7,0,4,4,0,2,7,0,5,6,4,11,7,0,4,4,0,2,7,0,5,6,0.777353048325
apache1,338,8,120,61,0,59,35,0,27,20,0,34,23,8,11,11,0,1,1,0,5,8,0,5,9,8,18,13,0,6,6,0,5,9,0,7,11,8,17,13,0,6,6,0,5,9,0,6,10,1.18193292618
apache1,216,9,120,61,0,59,35,0,32,23,0,29,21,6,10,8,0,1,1,0,5,7,0,4,6,7,14,9,0,4,4,0,6,9,0,4,6,7,14,9,0,4,4,0,6,9,0,4,6,0.929374933243
apache1,352,4,110,57,0,59,35,0,27,20,0,24,15,4,6,6,0,1,1,0,2,6,0,3,5,4,9,7,0,3,3,0,2,7,0,4,6,4,9,7,0,3,3,0,2,7,0,4,6,0.650389909744
apache1,366,6,120,61,0,59,35,0,40,28,0,21,15,3,7,7,0,1,1,0,1,5,0,5,6,3,8,7,0,2,2,0,1,5,0,5,6,4,10,8,0,3,3,0,2,8,0,5,6,0.868294000626
apache1,304,6,110,57,0,59,35,0,22,16,0,29,20,5,10,10,0,2,2,0,5,8,0,3,8,5,12,10,0,4,4,0,5,8,0,3,8,5,16,12,0,6,6,0,5,9,0,5,9,0.933920145035
apache1,385,5,110,57,0,59,35,0,32,22,0,19,13,4,7,7,0,1,1,0,4,6,0,2,5,5,10,8,0,3,3,0,5,8,0,2,6,4,8,7,0,2,2,0,4,6,0,2,5,0.654434919357
apache1,214,7,120,61,0,59,35,0,33,23,0,28,18,7,10,8,0,2,2,0,4,8,0,4,6,7,12,8,0,4,4,0,4,8,0,4,6,7,12,8,0,4,4,0,4,8,0,4,6,0.872066020966
