# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --flowsensitive --hazardsensitivewaw --toposortinput
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,155,4,110,57,0,59,35,0,17,14,0,34,20,4,13,8,0,4,2,0,3,6,0,6,7,4,19,9,0,8,4,0,3,7,0,8,8,4,26,11,0,11,6,0,3,8,0,12,9,4.35443592072
apache1,292,7,110,57,0,59,35,0,22,16,0,29,19,5,13,8,0,4,2,0,3,6,0,6,8,5,19,9,0,8,4,0,5,7,0,6,8,5,26,11,0,11,6,0,5,8,0,10,9,5.04114294052
apache1,339,8,120,61,0,59,35,0,28,20,0,33,21,8,15,9,0,4,2,0,6,8,0,5,7,8,28,12,0,11,6,0,7,9,0,10,10,8,28,12,0,11,6,0,6,9,0,11,9,6.01673293114
apache1,52,3,120,61,0,59,35,0,30,19,0,31,20,2,15,9,0,4,2,0,7,7,0,4,6,3,28,12,0,11,6,0,10,9,0,7,9,2,24,11,0,9,5,0,7,7,0,8,7,5.91078305244
apache1,335,8,140,69,0,59,35,0,37,28,0,44,32,4,17,7,0,6,3,0,4,7,0,7,6,4,19,7,0,8,4,0,4,7,0,7,6,4,19,7,0,8,4,0,4,7,0,7,6,3.92159295082
apache1,107,6,110,57,0,59,35,0,17,14,0,34,21,4,13,8,0,4,2,0,3,6,0,6,7,4,19,9,0,8,4,0,3,7,0,8,8,4,26,11,0,11,6,0,3,8,0,12,9,4.42233610153
apache1,414,4,124,61,0,59,35,0,42,30,0,23,16,2,16,7,0,6,3,0,4,6,0,6,6,2,18,7,0,8,4,0,4,6,0,6,6,2,18,7,0,8,4,0,4,6,0,6,6,3.39775300026
apache1,143,4,110,57,0,59,35,0,19,14,0,32,19,4,13,8,0,4,2,0,5,6,0,4,7,4,19,9,0,8,4,0,5,7,0,6,8,4,26,11,0,11,6,0,5,8,0,10,9,4.6505510807
apache1,384,7,110,57,0,59,35,0,30,22,0,21,14,7,13,8,0,4,2,0,4,8,0,5,6,7,26,11,0,11,6,0,10,10,0,5,6,7,19,9,0,8,4,0,6,9,0,5,6,4.99151396751
apache1,71,4,124,61,0,59,35,0,19,14,0,46,29,4,16,7,0,6,3,0,5,7,0,5,6,4,18,7,0,8,4,0,5,7,0,5,6,4,18,7,0,8,4,0,5,7,0,5,6,3.431620121
apache1,411,4,109,57,0,59,35,0,29,22,0,21,13,3,11,6,0,4,2,0,1,4,0,6,5,4,17,7,0,8,4,0,3,6,0,6,6,3,13,6,0,6,3,0,1,5,0,6,5,2.68441605568
apache1,298,8,110,57,0,59,35,0,21,16,0,30,21,2,13,8,0,4,2,0,3,5,0,6,8,3,19,9,0,8,4,0,5,7,0,6,8,3,26,11,0,11,6,0,5,8,0,10,9,4.49770998955
apache1,422,4,120,61,0,59,35,0,40,26,0,21,13,4,16,7,0,6,3,0,4,6,0,6,6,4,18,7,0,8,4,0,4,6,0,6,6,4,18,7,0,8,4,0,4,7,0,6,6,3.47923588753
apache1,286,5,110,57,0,59,35,0,21,15,0,30,19,5,13,8,0,4,2,0,4,6,0,5,7,5,19,9,0,8,4,0,6,7,0,5,8,5,22,10,0,9,5,0,4,7,0,9,8,4.35432505608
apache1,418,6,110,57,0,59,35,0,28,21,0,23,17,4,17,9,0,6,3,0,8,9,0,3,6,4,26,11,0,11,6,0,12,10,0,3,6,4,19,9,0,8,4,0,8,9,0,3,6,4.76841211319
apache1,185,4,120,61,0,59,35,0,19,15,0,42,26,2,12,6,0,4,2,0,2,5,0,6,6,2,18,7,0,8,4,0,4,6,0,6,6,2,18,7,0,8,4,0,4,6,0,6,6,3.25280809402
apache1,77,5,100,53,0,59,35,0,22,14,0,19,12,5,15,7,0,6,3,0,6,7,0,3,5,5,17,7,0,8,4,0,6,7,0,3,6,5,17,7,0,8,4,0,6,7,0,3,5,3.1718211174
apache1,247,6,109,57,0,59,35,0,16,15,0,34,22,5,14,9,0,4,2,0,4,7,0,6,7,6,27,12,0,11,6,0,7,9,0,9,10,5,23,11,0,9,5,0,4,7,0,10,8,5.28551888466
apache1,234,9,120,61,0,59,35,0,32,23,0,29,21,6,15,9,0,4,2,0,4,7,0,7,8,7,28,12,0,11,6,0,7,9,0,10,10,9,28,12,0,11,6,0,8,10,0,9,9,5.93013906479
apache1,377,6,110,57,0,59,35,0,31,23,0,20,15,3,17,9,0,6,3,0,6,9,0,5,6,3,26,11,0,11,6,0,10,10,0,5,6,3,19,9,0,8,4,0,6,9,0,5,6,4.72832202911
apache1,206,4,120,61,0,59,35,0,21,19,0,40,28,2,12,6,0,4,2,0,5,5,0,3,4,4,18,7,0,8,4,0,6,6,0,4,6,2,14,6,0,6,3,0,5,5,0,3,4,2.89131116867
apache1,216,9,120,61,0,59,35,0,32,23,0,29,21,6,15,9,0,4,2,0,4,7,0,7,8,7,28,12,0,11,6,0,7,9,0,10,10,9,28,12,0,11,6,0,8,10,0,9,9,5.83626699448
apache1,423,4,109,57,0,59,35,0,29,22,0,21,13,3,11,6,0,4,2,0,1,4,0,6,5,4,17,7,0,8,4,0,3,6,0,6,6,3,13,6,0,6,3,0,1,5,0,6,5,2.75998091698
apache1,275,9,140,69,0,59,35,0,40,32,0,41,29,5,17,7,0,6,3,0,5,7,0,6,6,5,19,7,0,8,4,0,5,7,0,6,6,5,19,7,0,8,4,0,5,7,0,6,6,3.80907893181
apache1,207,5,140,69,0,59,35,0,39,30,0,42,29,4,13,6,0,4,2,0,4,5,0,5,6,5,19,7,0,8,4,0,6,7,0,5,6,5,19,7,0,8,4,0,6,7,0,5,6,3.62547302246
apache1,212,7,120,61,0,59,35,0,31,21,0,30,19,6,15,9,0,4,2,0,6,7,0,5,6,7,28,12,0,11,6,0,10,10,0,7,8,6,24,11,0,9,5,0,9,9,0,6,6,5.87853288651
apache1,305,5,97,53,0,59,35,0,22,15,0,16,15,5,12,8,0,4,2,0,6,5,0,2,7,5,14,8,0,6,3,0,6,5,0,2,7,5,25,11,0,11,6,0,6,8,0,8,9,3.61665582657
apache1,306,4,110,57,0,59,35,0,22,16,0,29,19,3,17,9,0,6,3,0,5,7,0,6,8,3,19,9,0,8,4,0,5,7,0,6,8,3,26,11,0,11,6,0,5,8,0,10,9,4.73383808136
apache1,287,6,110,57,0,59,35,0,21,15,0,30,20,3,13,8,0,4,2,0,5,6,0,4,6,3,19,9,0,8,4,0,7,7,0,4,7,3,22,10,0,9,5,0,5,7,0,8,7,4.12697196007
apache1,113,6,120,61,0,59,35,0,19,19,0,42,29,4,16,7,0,6,3,0,4,7,0,6,6,4,18,7,0,8,4,0,4,7,0,6,6,4,18,7,0,8,4,0,4,7,0,6,6,3.50448894501
apache1,214,7,120,61,0,59,35,0,33,23,0,28,18,5,19,10,0,6,3,0,5,9,0,8,8,5,28,12,0,11,6,0,9,10,0,8,9,5,28,12,0,11,6,0,8,11,0,9,8,6.99855685234
apache1,372,3,110,57,0,59,35,0,31,21,0,20,14,3,13,8,0,4,2,0,4,7,0,5,6,3,26,11,0,11,6,0,10,9,0,5,6,3,19,9,0,8,4,0,6,8,0,5,6,4.85177588463
apache1,246,6,120,61,0,59,35,0,27,19,0,34,23,4,19,10,0,6,3,0,8,9,0,5,8,4,28,12,0,11,6,0,9,9,0,8,10,4,28,12,0,11,6,0,8,9,0,9,9,6.33596897125
apache1,159,4,104,55,0,59,35,0,12,13,0,33,20,3,13,9,0,4,2,0,1,6,0,8,7,4,26,12,0,11,6,0,4,8,0,11,10,3,22,11,0,9,5,0,1,7,0,12,8,5.00844097137
apache1,371,6,124,61,0,59,35,0,44,31,0,21,15,2,12,6,0,4,2,0,2,5,0,6,6,2,18,7,0,8,4,0,4,6,0,6,6,2,18,7,0,8,4,0,4,6,0,6,6,3.33784389496
