# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats --flowsensitive
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,179,9,124,61,0,59,35,0,21,21,0,44,30,3,9,7,0,3,3,0,1,4,0,5,7,0.44625210762
apache1,16,5,120,61,0,59,35,0,32,20,0,29,20,3,11,7,0,4,4,0,5,7,0,2,5,0.500514030457
apache1,390,8,110,57,0,59,35,0,21,16,0,30,19,6,9,7,0,3,3,0,3,6,0,3,7,0.461429834366
apache1,295,7,110,57,0,59,35,0,22,16,0,29,20,5,15,11,0,6,6,0,4,8,0,5,9,0.648633003235
apache1,335,12,140,69,0,59,35,0,37,28,0,44,32,4,8,7,0,3,3,0,2,7,0,3,6,0.438180923462
apache1,140,6,120,61,0,59,35,0,29,19,0,32,20,4,9,7,0,3,3,0,3,7,0,3,6,0.400156974792
apache1,286,7,110,57,0,59,35,0,21,15,0,30,19,5,9,7,0,3,3,0,4,7,0,2,6,0.393345117569
apache1,367,3,124,61,0,59,35,0,46,31,0,19,14,3,9,7,0,3,3,0,3,6,0,3,6,0.408723115921
apache1,393,8,110,57,0,59,35,0,22,16,0,29,20,6,15,11,0,6,6,0,4,7,0,5,10,0.657254934311
apache1,363,4,120,61,0,59,35,0,42,28,0,19,15,2,9,7,0,3,3,0,3,6,0,3,6,0.442974090576
apache1,277,4,120,61,0,59,35,0,20,15,0,41,26,4,9,7,0,3,3,0,3,7,0,3,6,0.405688047409
apache1,188,7,100,53,0,59,35,0,22,14,0,19,12,5,9,7,0,3,3,0,4,7,0,2,6,0.43842291832
apache1,374,7,110,57,0,59,35,0,31,23,0,20,14,3,9,7,0,3,3,0,3,6,0,3,6,0.398905038834
apache1,420,3,110,57,0,59,35,0,29,19,0,22,13,3,11,7,0,4,4,0,3,6,0,4,6,0.516850948334
apache1,205,5,124,61,0,59,35,0,21,15,0,44,29,3,9,7,0,3,3,0,5,7,0,1,4,0.403573036194
apache1,265,10,120,61,0,59,35,0,33,24,0,28,20,6,16,11,0,6,6,0,5,9,0,5,9,0.651837110519
apache1,416,6,110,57,0,59,35,0,29,20,0,22,15,4,8,7,0,3,3,0,2,7,0,3,6,0.390919923782
apache1,203,5,110,57,0,59,35,0,22,16,0,29,19,3,16,11,0,6,6,0,3,7,0,7,9,0.65016078949
apache1,84,5,92,51,0,59,35,0,20,14,0,13,13,3,14,11,0,6,6,0,3,7,0,5,9,0.601222991943
apache2,18,3,78,43,0,65,38,0,8,7,0,5,7,3,8,7,0,1,1,0,4,6,0,3,7,0.384194135666
apache2,15,7,102,55,0,65,38,0,17,15,0,20,19,3,8,7,0,1,1,0,6,7,0,1,6,0.416231870651
apache2,22,4,171,90,0,65,38,0,16,17,0,90,58,2,8,7,0,1,1,0,5,7,0,2,5,0.40256690979
apache2,20,4,171,90,0,65,38,0,90,58,0,16,17,2,8,7,0,1,1,0,2,5,0,5,7,0.398957967758
apache2,21,6,171,90,0,65,38,0,94,61,0,12,15,2,8,7,0,1,1,0,3,5,0,4,7,0.41610789299
apache2,17,4,102,55,0,65,38,0,21,18,0,16,12,2,8,7,0,1,1,0,5,7,0,2,5,0.390753984451
apache2,19,4,171,90,0,65,38,0,14,13,0,92,61,4,8,7,0,1,1,0,3,6,0,4,7,0.39563202858
apache2,16,2,78,43,0,65,38,0,6,5,0,7,7,2,8,7,0,1,1,0,2,5,0,5,7,0.38720703125
bankaccount,18,9,99,22,0,37,16,0,36,14,0,26,12,7,45,14,0,12,11,0,14,14,0,19,14,1.67485380173
bankaccount,17,8,99,22,0,37,16,0,36,14,0,26,12,8,53,15,0,13,12,0,28,15,0,12,15,2.02312397957
bankaccount,19,9,98,22,0,37,16,0,36,14,0,25,11,9,53,15,0,13,12,0,28,15,0,12,15,2.12466597557
bankaccount,5,7,98,22,0,37,16,0,35,13,0,26,12,7,45,14,0,12,11,0,14,14,0,19,14,1.91876506805
bankaccount,16,8,99,22,0,37,16,0,36,14,0,26,12,6,51,15,0,13,12,0,28,15,0,10,15,1.94489693642
bluetooth,6,5,21,10,0,10,8,0,5,6,0,6,6,3,8,7,0,3,3,0,3,6,0,2,5,0.34706902504
pool,149,7,471,147,0,118,33,0,160,62,0,193,71,7,191,102,0,29,13,0,73,63,0,89,63,12.4939119816
pool,138,11,518,162,0,118,33,0,207,77,0,193,71,9,194,102,0,29,13,0,76,70,0,89,64,9.44106602669
pool,146,7,471,147,0,118,33,0,182,71,0,171,62,7,196,102,0,29,13,0,80,68,0,87,61,14.6733829975
pool,137,11,518,162,0,118,33,0,207,77,0,193,71,9,191,102,0,29,13,0,73,70,0,89,64,12.6426739693
pool,152,7,471,147,0,118,33,0,160,62,0,193,71,7,194,102,0,29,13,0,76,63,0,89,63,13.3831241131
pool,130,9,518,162,0,118,33,0,182,71,0,218,77,9,195,102,0,29,13,0,80,64,0,86,68,11.9988369942
pool,131,9,518,162,0,118,33,0,182,71,0,218,77,9,198,102,0,29,13,0,80,64,0,89,61,13.8162889481
pool,143,7,471,147,0,118,33,0,182,71,0,171,62,7,195,102,0,29,13,0,80,63,0,86,61,10.0387310982
deadlock,9,5,29,7,0,13,7,0,8,7,0,8,6,5,18,7,0,5,5,0,6,6,0,7,6,0.557538032532
