# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats --flowsensitive --hazardsensitiveall --nointrathreadhazard
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,400,6,137,69,0,59,35,0,36,26,0,42,28,4,8,7,0,3,3,0,2,7,0,3,6,0.518625020981
apache1,347,12,144,69,0,59,35,0,41,31,0,44,32,4,8,7,0,3,3,0,2,7,0,3,6,0.533591032028
apache1,277,4,120,61,0,59,35,0,20,15,0,41,26,4,11,7,0,4,4,0,3,7,0,4,6,0.64786195755
apache1,380,5,110,57,0,59,35,0,32,22,0,19,14,3,16,12,0,6,6,0,8,10,0,2,6,0.934391975403
apache1,140,6,120,61,0,59,35,0,29,19,0,32,20,4,9,7,0,3,3,0,3,7,0,3,6,0.551031112671
apache1,145,9,124,61,0,59,35,0,20,20,0,45,32,5,9,7,0,3,3,0,2,6,0,4,7,0.566020011902
apache1,335,12,140,69,0,59,35,0,37,28,0,44,32,4,8,7,0,3,3,0,2,7,0,3,6,0.540897130966
apache1,401,5,141,69,0,59,35,0,38,25,0,44,29,5,13,8,0,4,4,0,5,7,0,4,7,0.706290006638
apache1,357,7,137,69,0,59,35,0,38,28,0,40,28,3,9,7,0,3,3,0,3,6,0,3,6,0.569263935089
apache1,243,8,120,61,0,59,35,0,26,19,0,35,23,8,19,12,0,6,6,0,6,9,0,7,10,0.982267856598
apache1,389,6,124,61,0,59,35,0,22,16,0,43,29,4,10,7,0,4,4,0,3,7,0,3,6,0.526087999344
apache1,271,6,107,57,0,59,35,0,33,22,0,15,14,6,16,12,0,6,6,0,5,11,0,5,8,0.990113019943
apache1,390,8,110,57,0,59,35,0,21,16,0,30,19,6,11,7,0,4,4,0,3,6,0,4,7,0.591685056686
apache1,377,9,110,57,0,59,35,0,31,23,0,20,15,5,12,8,0,4,4,0,5,8,0,3,6,0.592996835709
apache1,374,7,110,57,0,59,35,0,31,23,0,20,14,5,17,12,0,6,6,0,7,10,0,4,7,0.868117809296
apache1,382,7,110,57,0,59,35,0,33,23,0,18,14,3,8,7,0,3,3,0,4,7,0,1,4,0.445468187332
apache1,211,8,120,61,0,59,35,0,33,23,0,28,19,8,18,12,0,6,6,0,6,10,0,6,9,1.02880001068
apache1,414,6,124,61,0,59,35,0,42,30,0,23,16,2,9,7,0,3,3,0,2,5,0,4,6,0.508647203445
apache1,106,4,100,53,0,59,35,0,17,12,0,24,14,4,10,7,0,4,4,0,2,7,0,4,6,0.722815990448
apache1,249,10,120,61,0,59,35,0,28,20,0,33,23,4,11,7,0,4,4,0,4,7,0,3,6,0.5948138237
apache1,255,10,140,69,0,59,35,0,36,27,0,45,32,4,11,7,0,4,4,0,3,7,0,4,6,0.649837970734
apache1,275,9,140,69,0,59,35,0,40,32,0,41,29,5,10,7,0,4,4,0,3,7,0,3,6,0.586775064468
apache1,336,6,120,61,0,59,35,0,38,27,0,23,16,2,12,7,0,4,4,0,3,6,0,5,6,0.617610216141
apache1,332,9,144,69,0,59,35,0,40,30,0,45,30,5,10,8,0,3,3,0,4,7,0,3,7,0.5837059021
apache1,368,4,124,61,0,59,35,0,46,31,0,19,15,4,12,8,0,3,3,0,5,8,0,4,7,0.68533205986
apache1,266,12,120,61,0,59,35,0,29,22,0,32,21,6,13,9,0,4,4,0,4,9,0,5,6,0.641889095306
apache1,115,7,120,61,0,59,35,0,19,20,0,42,30,5,9,7,0,3,3,0,2,6,0,4,7,0.53596496582
apache1,113,8,120,61,0,59,35,0,19,19,0,42,29,4,8,7,0,3,3,0,2,7,0,3,6,0.527473926544
apache1,81,3,107,57,0,59,35,0,19,14,0,29,22,3,10,7,0,4,4,0,3,6,0,3,6,0.525154829025
apache1,84,5,92,51,0,59,35,0,20,14,0,13,13,3,14,11,0,6,6,0,3,7,0,5,9,0.73517203331
apache1,220,11,141,69,0,59,35,0,38,28,0,44,34,5,13,8,0,4,4,0,6,8,0,3,5,0.791869163513
apache1,375,7,110,57,0,59,35,0,33,23,0,18,14,5,10,7,0,3,3,0,5,7,0,2,6,0.591048002243
apache1,218,8,141,69,0,59,35,0,40,30,0,42,30,4,10,8,0,3,3,0,4,8,0,3,6,0.660089015961
apache1,111,9,124,61,0,59,35,0,19,20,0,46,34,5,8,7,0,3,3,0,2,6,0,3,7,0.517405033112
apache1,346,10,120,61,0,59,35,0,27,19,0,34,22,8,18,13,0,6,6,0,5,9,0,7,11,0.923290967941
apache1,293,10,110,57,0,59,35,0,22,16,0,29,20,6,15,11,0,6,6,0,4,7,0,5,10,0.766367912292
apache1,239,10,140,69,0,59,35,0,36,27,0,45,32,4,11,7,0,4,4,0,3,7,0,4,6,0.602412223816
apache1,172,5,144,69,0,59,35,0,42,33,0,43,31,3,11,8,0,3,3,0,4,7,0,4,7,0.656681060791
apache1,213,7,120,61,0,59,35,0,32,23,0,29,19,5,17,11,0,6,6,0,5,10,0,6,8,1.0033390522
apache1,370,4,124,61,0,59,35,0,44,30,0,21,15,2,12,7,0,4,4,0,4,7,0,4,6,0.732665061951
apache1,381,9,110,57,0,59,35,0,31,23,0,20,15,5,16,12,0,6,6,0,7,10,0,3,7,0.84038901329
apache1,365,6,120,61,0,59,35,0,42,29,0,19,15,4,13,8,0,4,4,0,5,8,0,4,6,0.701025009155
apache1,292,10,110,57,0,59,35,0,22,16,0,29,19,8,16,12,0,6,6,0,4,8,0,6,10,0.799185037613
apache1,280,6,120,61,0,59,35,0,21,16,0,40,26,4,8,7,0,3,3,0,2,7,0,3,6,0.480677127838
apache1,176,3,107,57,0,59,35,0,19,14,0,29,22,3,10,7,0,4,4,0,3,6,0,3,6,0.557724952698
apache1,78,3,110,57,0,59,35,0,20,14,0,31,19,3,11,7,0,4,4,0,3,6,0,4,6,0.607731103897
