# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,179,9,124,61,0,59,35,0,21,21,0,44,30,1,6,6,0,1,1,-1,0,0,0,5,6,0.295305967331
apache1,16,5,120,61,0,59,35,0,32,20,0,29,20,3,9,7,0,2,2,0,5,7,0,2,5,0.338953018188
apache1,390,8,110,57,0,59,35,0,21,16,0,30,19,4,6,6,0,1,1,0,2,5,0,3,6,0.294294118881
apache1,295,7,110,57,0,59,35,0,22,16,0,29,20,5,9,9,0,2,2,0,4,7,0,3,8,0.375675916672
apache1,335,12,140,69,0,59,35,0,37,28,0,44,32,4,7,7,0,2,2,0,2,6,0,3,6,0.386598110199
apache1,140,6,120,61,0,59,35,0,29,19,0,32,20,4,6,6,0,1,1,0,3,6,0,2,5,0.307893037796
apache1,286,7,110,57,0,59,35,0,21,15,0,30,19,4,6,6,0,1,1,0,3,5,0,2,5,0.297019004822
apache1,367,3,124,61,0,59,35,0,46,31,0,19,14,2,6,6,0,1,1,0,2,4,0,3,6,0.287935972214
apache1,393,8,110,57,0,59,35,0,22,16,0,29,20,6,9,9,0,2,2,0,4,6,0,3,9,0.3892390728
apache1,363,4,120,61,0,59,35,0,42,28,0,19,15,2,6,6,0,1,1,0,2,5,0,3,6,0.282334089279
apache1,277,4,120,61,0,59,35,0,20,15,0,41,26,3,6,6,0,1,1,0,2,5,0,3,6,0.317091941833
apache1,188,7,100,53,0,59,35,0,22,14,0,19,12,4,6,6,0,1,1,0,3,5,0,2,5,0.290534973145
apache1,374,7,110,57,0,59,35,0,31,23,0,20,14,2,6,6,0,1,1,0,2,4,0,3,6,0.295476913452
apache1,420,3,110,57,0,59,35,0,29,19,0,22,13,3,9,7,0,3,3,0,3,5,0,3,6,0.34076499939
apache1,205,5,124,61,0,59,35,0,21,15,0,44,29,2,6,6,0,1,1,0,4,5,0,1,2,0.2905189991
apache1,265,10,120,61,0,59,35,0,33,24,0,28,20,4,8,8,0,1,1,0,2,5,0,5,8,0.349599123001
apache1,416,6,110,57,0,59,35,0,29,20,0,22,15,4,7,7,0,2,2,0,2,6,0,3,6,0.314958095551
apache1,203,5,110,57,0,59,35,0,22,16,0,29,19,2,8,8,0,1,1,0,2,4,0,5,8,0.557420015335
apache1,84,5,92,51,0,59,35,0,20,14,0,13,13,2,5,7,0,1,1,0,2,4,0,2,7,0.263464927673
apache2,18,3,78,43,0,65,38,0,8,7,0,5,7,1,4,7,-1,0,0,0,1,4,0,3,7,0.254590034485
apache2,15,7,102,55,0,65,38,0,17,15,0,20,19,1,4,7,-1,0,0,0,3,7,0,1,4,0.280441045761
apache2,22,4,171,90,0,65,38,0,16,17,0,90,58,0,4,7,-1,0,0,0,4,7,-1,0,0,0.274096012115
apache2,20,4,171,90,0,65,38,0,90,58,0,16,17,0,4,7,-1,0,0,-1,0,0,0,4,7,0.302877902985
apache2,21,6,171,90,0,65,38,0,94,61,0,12,15,0,4,7,-1,0,0,-1,0,0,0,4,7,0.29779291153
apache2,17,4,102,55,0,65,38,0,21,18,0,16,12,0,4,7,-1,0,0,0,4,7,-1,0,0,0.260295152664
apache2,19,4,171,90,0,65,38,0,14,13,0,92,61,1,4,7,-1,0,0,0,1,4,0,3,7,0.283963918686
apache2,16,2,78,43,0,65,38,0,6,5,0,7,7,0,4,7,-1,0,0,-1,0,0,0,4,7,0.254585981369
bankaccount,18,9,99,22,0,37,16,0,36,14,0,26,12,2,8,10,0,4,4,-1,0,0,0,4,9,0.344002008438
bankaccount,17,8,99,22,0,37,16,0,36,14,0,26,12,2,10,12,0,5,5,0,5,11,-1,0,0,0.418231964111
bankaccount,19,9,98,22,0,37,16,0,36,14,0,25,11,2,10,12,0,5,5,0,5,11,-1,0,0,0.380468845367
bankaccount,5,7,98,22,0,37,16,0,35,13,0,26,12,2,8,10,0,4,4,-1,0,0,0,4,9,0.339359045029
bankaccount,16,8,99,22,0,37,16,0,36,14,0,26,12,2,10,12,0,5,5,0,5,11,-1,0,0,0.464459896088
bluetooth,6,5,21,10,0,10,8,0,5,6,0,6,6,1,2,4,-1,0,0,0,1,3,0,1,2,0.20232796669
pool,149,7,471,147,0,118,33,0,160,62,0,193,71,0,2,4,-1,0,0,0,2,4,-1,0,0,0.29696893692
pool,138,11,518,162,0,118,33,0,207,77,0,193,71,0,2,3,-1,0,0,0,2,3,-1,0,0,0.317787885666
pool,146,7,471,147,0,118,33,0,182,71,0,171,62,0,2,3,-1,0,0,-1,0,0,0,2,3,0.282912015915
pool,137,11,518,162,0,118,33,0,207,77,0,193,71,0,2,4,-1,0,0,0,2,4,-1,0,0,0.315521001816
pool,152,7,471,147,0,118,33,0,160,62,0,193,71,0,2,3,-1,0,0,0,2,3,-1,0,0,0.298192977905
pool,130,9,518,162,0,118,33,0,182,71,0,218,77,0,2,4,-1,0,0,-1,0,0,0,2,4,0.295833110809
pool,131,9,518,162,0,118,33,0,182,71,0,218,77,0,2,3,-1,0,0,-1,0,0,0,2,3,0.298754930496
pool,143,7,471,147,0,118,33,0,182,71,0,171,62,0,2,4,-1,0,0,-1,0,0,0,2,4,0.281183958054
deadlock,9,5,29,7,0,13,7,0,8,7,0,8,6,1,2,5,-1,0,0,0,1,4,0,1,4,0.204247951508
