# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats --flowsensitive --toposortinput
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,223,7,137,69,0,59,35,0,38,26,0,40,29,3,12,7,0,4,4,0,6,7,0,2,5,0.516799926758
apache1,402,7,141,69,0,59,35,0,39,27,0,43,31,5,9,7,0,3,3,0,4,7,0,2,6,0.444461107254
apache1,244,6,120,61,0,59,35,0,26,18,0,35,21,4,9,7,0,3,3,0,2,6,0,4,6,0.399379968643
apache1,309,6,120,61,0,59,35,0,21,16,0,40,26,4,8,7,0,3,3,0,2,7,0,3,6,0.40412402153
apache1,407,4,99,53,0,59,35,0,18,17,0,22,14,4,14,11,0,6,6,0,5,10,0,3,6,0.624711990356
apache1,293,6,110,57,0,59,35,0,22,16,0,29,20,5,9,7,0,3,3,0,4,7,0,2,6,0.42702293396
apache1,270,9,120,61,0,59,35,0,31,23,0,30,21,3,8,7,0,3,3,0,3,7,0,2,6,0.389024972916
apache1,283,4,124,61,0,59,35,0,21,16,0,44,29,4,9,7,0,3,3,0,3,7,0,3,6,0.455505132675
apache1,141,6,110,57,0,59,35,0,19,15,0,32,20,4,16,11,0,6,6,0,2,8,0,8,9,0.725534915924
apache1,83,3,97,53,0,59,35,0,20,14,0,18,15,3,10,7,0,4,4,0,3,6,0,3,6,0.440175056458
apache1,252,8,144,69,0,59,35,0,40,30,0,45,32,4,9,7,0,3,3,0,3,7,0,3,6,0.429339885712
apache1,362,3,120,61,0,59,35,0,42,28,0,19,14,3,9,7,0,3,3,0,3,6,0,3,6,0.422124147415
apache1,273,7,120,61,0,59,35,0,33,22,0,28,18,7,15,11,0,6,6,0,5,10,0,4,8,0.668518066406
apache1,299,6,110,57,0,59,35,0,22,16,0,29,20,3,16,11,0,6,6,0,4,8,0,6,9,0.641073942184
apache1,206,4,120,61,0,59,35,0,21,19,0,40,28,2,9,7,0,3,3,0,5,6,0,1,4,0.399744033813
apache1,142,5,110,57,0,59,35,0,19,15,0,32,20,2,15,11,0,6,6,0,1,6,0,8,9,0.608584165573
apache1,221,6,137,69,0,59,35,0,40,28,0,38,26,4,9,7,0,3,3,0,3,7,0,3,6,0.501578092575
apache1,216,9,120,61,0,59,35,0,32,23,0,29,21,7,12,7,0,4,4,0,4,7,0,4,6,0.529234170914
apache1,343,7,120,61,0,59,35,0,26,20,0,35,23,4,8,7,0,3,3,0,2,7,0,3,6,0.411335945129
apache1,52,3,120,61,0,59,35,0,30,19,0,31,20,3,12,7,0,4,4,0,6,7,0,2,5,0.515222072601
apache1,109,4,110,57,0,59,35,0,17,13,0,34,21,4,9,7,0,3,3,0,3,7,0,3,6,0.438953876495
apache1,186,4,100,53,0,59,35,0,17,12,0,24,14,4,8,7,0,3,3,0,2,7,0,3,6,0.40100979805
apache1,347,8,144,69,0,59,35,0,41,31,0,44,32,4,8,7,0,3,3,0,2,7,0,3,6,0.400819063187
apache1,248,6,120,61,0,59,35,0,28,20,0,33,22,6,12,7,0,4,4,0,4,7,0,4,6,0.526638031006
apache1,349,4,120,61,0,59,35,0,38,27,0,23,16,2,9,7,0,3,3,0,1,4,0,5,6,0.443745136261
apache1,255,8,140,69,0,59,35,0,36,27,0,45,32,4,9,7,0,3,3,0,3,7,0,3,6,0.452632188797
apache1,364,8,120,61,0,59,35,0,41,28,0,20,15,4,8,7,0,3,3,0,2,7,0,3,6,0.391344070435
apache1,346,6,120,61,0,59,35,0,27,19,0,34,22,6,15,11,0,6,6,0,4,9,0,5,9,0.700907945633
apache1,172,5,144,69,0,59,35,0,42,33,0,43,31,3,9,7,0,3,3,0,3,6,0,3,7,0.436793088913
apache1,342,6,120,61,0,59,35,0,28,19,0,33,21,4,9,7,0,3,3,0,3,7,0,3,6,0.418458938599
apache1,391,4,110,57,0,59,35,0,22,16,0,29,19,3,8,7,0,3,3,0,3,7,0,2,6,0.418917179108
apache1,291,7,110,57,0,59,35,0,22,16,0,29,19,5,9,7,0,3,3,0,3,7,0,3,6,0.438679933548
apache1,365,6,120,61,0,59,35,0,42,29,0,19,15,2,9,7,0,3,3,0,2,6,0,4,6,0.483592033386
apache1,280,6,120,61,0,59,35,0,21,16,0,40,26,4,8,7,0,3,3,0,2,7,0,3,6,0.417970895767
apache1,301,8,110,57,0,59,35,0,22,17,0,29,20,3,15,11,0,6,6,0,3,8,0,6,9,0.62154006958
apache1,236,6,120,61,0,59,35,0,28,20,0,33,22,6,12,7,0,4,4,0,4,7,0,4,6,0.504372119904
apache1,185,4,120,61,0,59,35,0,19,15,0,42,26,2,9,7,0,3,3,0,2,6,0,4,6,0.4437251091
apache1,282,4,124,61,0,59,35,0,20,16,0,45,30,4,9,7,0,3,3,0,3,7,0,3,6,0.423631906509
apache1,419,4,110,57,0,59,35,0,30,22,0,21,16,4,15,11,0,6,6,0,7,10,0,2,6,0.763324022293
