# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --flowsensitive
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,155,6,110,57,0,59,35,0,17,14,0,34,20,4,8,6,0,2,2,0,2,6,0,4,5,4,11,7,0,4,4,0,2,7,0,5,6,4,11,7,0,4,4,0,2,7,0,5,6,1.99260997772
apache1,292,10,110,57,0,59,35,0,22,16,0,29,19,4,6,6,0,1,1,0,2,5,0,3,6,4,9,7,0,3,3,0,3,6,0,3,7,4,9,7,0,3,3,0,3,6,0,3,7,1.64084219933
apache1,339,10,120,61,0,59,35,0,28,20,0,33,21,4,6,6,0,1,1,0,2,5,0,3,5,4,7,6,0,2,2,0,2,5,0,3,5,4,9,7,0,3,3,0,2,7,0,4,6,1.57867193222
apache1,52,5,120,61,0,59,35,0,30,19,0,31,20,2,8,6,0,1,1,0,5,5,0,2,4,3,12,7,0,4,4,0,6,7,0,2,5,2,10,6,0,3,3,0,5,5,0,2,4,1.98286485672
apache1,335,12,140,69,0,59,35,0,37,28,0,44,32,4,7,7,0,2,2,0,2,6,0,3,6,4,8,7,0,3,3,0,2,6,0,3,6,4,8,7,0,3,3,0,2,7,0,3,6,1.54516887665
apache1,107,6,110,57,0,59,35,0,17,14,0,34,21,4,8,8,0,1,1,0,2,6,0,5,7,4,11,9,0,3,3,0,2,7,0,6,8,4,16,11,0,6,6,0,2,8,0,8,9,2.63885498047
apache1,414,6,124,61,0,59,35,0,42,30,0,23,16,2,7,7,0,2,2,0,1,3,0,4,6,2,7,7,0,2,2,0,1,3,0,4,6,2,8,7,0,3,3,0,1,4,0,4,6,1.48153305054
apache1,143,5,110,57,0,59,35,0,19,14,0,32,19,2,6,6,0,1,1,0,3,6,0,2,4,3,9,7,0,3,3,0,3,6,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,1.54504299164
apache1,384,7,110,57,0,59,35,0,30,22,0,21,14,4,6,6,0,1,1,0,2,5,0,3,6,5,9,7,0,3,3,0,3,7,0,3,6,5,9,7,0,3,3,0,3,7,0,3,6,1.5619571209
apache1,71,6,124,61,0,59,35,0,19,14,0,46,29,6,9,7,0,3,3,0,3,7,0,3,6,6,10,7,0,4,4,0,3,7,0,3,6,6,10,7,0,4,4,0,3,7,0,3,6,2.00336694717
apache1,411,3,109,57,0,59,35,0,29,22,0,21,13,3,6,6,0,2,2,0,1,4,0,3,5,3,10,7,0,4,4,0,2,5,0,4,6,3,7,6,0,3,3,0,1,5,0,3,5,1.73031616211
apache1,298,9,110,57,0,59,35,0,21,16,0,30,21,2,8,8,0,1,1,0,3,5,0,4,8,3,11,9,0,3,3,0,4,7,0,4,8,3,16,11,0,6,6,0,4,8,0,6,9,2.84327411652
apache1,422,3,120,61,0,59,35,0,40,26,0,21,13,3,9,7,0,3,3,0,3,5,0,3,6,3,11,7,0,4,4,0,3,5,0,4,6,3,10,7,0,4,4,0,3,6,0,3,6,2.03881812096
apache1,286,7,110,57,0,59,35,0,21,15,0,30,19,4,6,6,0,1,1,0,3,5,0,2,5,5,9,7,0,3,3,0,4,7,0,2,6,4,7,6,0,2,2,0,3,5,0,2,5,1.47411799431
apache1,418,10,110,57,0,59,35,0,28,21,0,23,17,4,7,7,0,2,2,0,3,7,0,2,6,4,8,7,0,3,3,0,3,7,0,2,6,4,8,7,0,3,3,0,3,7,0,2,6,1.48881912231
apache1,185,8,120,61,0,59,35,0,19,15,0,42,26,3,6,6,0,1,1,0,1,5,0,4,6,4,9,7,0,3,3,0,2,7,0,4,6,4,9,7,0,3,3,0,2,7,0,4,6,1.57782411575
apache1,77,9,100,53,0,59,35,0,22,14,0,19,12,5,7,7,0,2,2,0,3,7,0,2,6,5,8,7,0,3,3,0,3,7,0,2,6,5,8,7,0,3,3,0,3,7,0,2,6,1.44403886795
apache1,247,8,109,57,0,59,35,0,16,15,0,34,22,3,6,6,0,1,1,0,2,5,0,3,5,4,10,7,0,4,4,0,3,7,0,3,6,3,8,6,0,3,3,0,2,5,0,3,5,1.93060398102
apache1,234,10,120,61,0,59,35,0,32,23,0,29,21,6,8,6,0,1,1,0,3,5,0,4,6,6,12,7,0,4,4,0,4,6,0,4,7,6,12,7,0,4,4,0,4,6,0,4,7,2.16874098778
apache1,377,9,110,57,0,59,35,0,31,23,0,20,15,3,7,7,0,2,2,0,3,7,0,2,6,3,8,7,0,3,3,0,3,7,0,2,6,3,8,7,0,3,3,0,3,7,0,2,6,1.38625407219
apache1,206,6,120,61,0,59,35,0,21,19,0,40,28,2,6,6,0,1,1,0,4,5,0,1,2,2,9,7,0,3,3,0,5,6,0,1,4,2,6,6,0,1,1,0,4,5,0,1,2,1.42064285278
apache1,216,10,120,61,0,59,35,0,32,23,0,29,21,6,8,6,0,1,1,0,3,5,0,4,6,6,12,7,0,4,4,0,4,6,0,4,7,6,12,7,0,4,4,0,4,6,0,4,7,2.22557520866
apache1,423,3,109,57,0,59,35,0,29,22,0,21,13,3,6,6,0,2,2,0,1,4,0,3,5,3,10,7,0,4,4,0,2,5,0,4,6,3,7,6,0,3,3,0,1,5,0,3,5,1.47185015678
apache1,275,9,140,69,0,59,35,0,40,32,0,41,29,3,7,7,0,2,2,0,2,6,0,3,6,3,8,7,0,3,3,0,2,6,0,3,6,3,8,7,0,3,3,0,2,6,0,3,6,1.52250313759
apache1,207,9,140,69,0,59,35,0,39,30,0,42,29,2,6,6,0,1,1,0,2,4,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,1.62819004059
apache1,212,9,120,61,0,59,35,0,31,21,0,30,19,2,6,6,0,1,1,0,3,4,0,2,4,3,9,7,0,3,3,0,4,6,0,2,5,2,7,6,0,2,2,0,3,4,0,2,4,1.45465517044
apache1,305,5,97,53,0,59,35,0,22,15,0,16,15,5,6,8,0,1,1,0,3,5,0,2,7,5,7,8,0,2,2,0,3,5,0,2,7,5,14,11,0,6,6,0,3,8,0,5,9,2.09323596954
apache1,306,7,110,57,0,59,35,0,22,16,0,29,19,3,7,7,0,2,2,0,3,7,0,2,6,3,8,7,0,3,3,0,3,7,0,2,6,3,8,7,0,3,3,0,3,7,0,2,6,1.38298487663
apache1,287,7,110,57,0,59,35,0,21,15,0,30,20,2,6,6,0,1,1,0,4,5,0,1,2,3,9,7,0,3,3,0,5,7,0,1,4,2,6,6,0,1,1,0,4,5,0,1,2,1.42660498619
apache1,113,8,120,61,0,59,35,0,19,19,0,42,29,4,7,7,0,2,2,0,2,6,0,3,6,4,8,7,0,3,3,0,2,6,0,3,6,4,8,7,0,3,3,0,2,7,0,3,6,1.46562314034
apache1,214,7,120,61,0,59,35,0,33,23,0,28,18,5,9,7,0,2,2,0,3,7,0,4,6,5,11,7,0,4,4,0,3,7,0,4,6,5,11,7,0,4,4,0,3,7,0,4,6,2.02820897102
apache1,372,5,110,57,0,59,35,0,31,21,0,20,14,2,6,6,0,1,1,0,2,4,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,1.59923100471
apache1,246,10,120,61,0,59,35,0,27,19,0,34,23,4,9,7,0,2,2,0,4,7,0,3,6,4,11,7,0,4,4,0,4,7,0,3,6,4,11,7,0,4,4,0,4,7,0,3,6,2.15572619438
apache1,159,6,104,55,0,59,35,0,12,13,0,33,20,3,6,8,0,1,1,0,1,6,0,4,5,4,14,11,0,6,6,0,2,8,0,6,9,3,8,8,0,3,3,0,1,7,0,4,5,1.93332004547
