# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --flowsensitive --hazardsensitiveall
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,113,8,120,61,0,59,35,0,19,19,0,42,29,4,13,7,0,4,2,0,4,7,0,5,6,4,15,7,0,6,3,0,4,7,0,5,6,4,15,7,0,6,3,0,4,7,0,5,6,3.31530809402
apache1,214,7,120,61,0,59,35,0,33,23,0,28,18,7,29,14,0,10,6,0,11,12,0,8,8,7,33,15,0,11,6,0,14,13,0,8,8,7,31,14,0,11,6,0,12,13,0,8,8,11.4634618759
apache1,372,5,110,57,0,59,35,0,31,21,0,20,14,3,13,8,0,2,1,0,4,6,0,7,7,3,21,9,0,8,4,0,6,7,0,7,7,3,19,9,0,6,3,0,6,7,0,7,7,3.90987682343
apache1,246,10,120,61,0,59,35,0,27,19,0,34,23,8,31,15,0,10,6,0,8,9,0,13,12,8,33,15,0,11,6,0,8,9,0,14,13,8,35,16,0,11,6,0,8,9,0,16,13,12.0110862255
apache1,159,6,104,55,0,59,35,0,12,13,0,33,20,6,26,13,0,10,6,0,4,9,0,12,10,6,28,13,0,11,6,0,4,9,0,13,11,6,30,14,0,11,6,0,4,9,0,15,11,12.6893811226
apache1,371,6,124,61,0,59,35,0,44,31,0,21,15,4,21,9,0,8,4,0,7,9,0,6,6,4,21,9,0,8,4,0,7,9,0,6,6,4,21,9,0,8,4,0,7,9,0,6,6,4.90925097466
apache1,213,7,120,61,0,59,35,0,32,23,0,29,19,7,30,15,0,10,6,0,11,12,0,9,9,7,34,16,0,11,6,0,14,13,0,9,9,7,32,15,0,11,6,0,12,13,0,9,9,10.7839779854
apache1,342,8,120,61,0,59,35,0,28,19,0,33,21,8,29,14,0,10,6,0,7,8,0,12,11,8,33,15,0,11,6,0,7,9,0,15,13,8,33,15,0,11,6,0,7,9,0,15,12,10.1793382168
apache1,296,6,97,53,0,59,35,0,22,15,0,16,15,6,23,13,0,8,5,0,7,7,0,8,11,6,25,13,0,10,6,0,7,7,0,8,11,6,26,13,0,11,6,0,7,8,0,8,11,6.39640307426
apache1,233,10,120,61,0,59,35,0,32,23,0,29,19,6,30,15,0,10,6,0,10,12,0,10,9,6,34,16,0,11,6,0,13,13,0,10,9,6,32,15,0,11,6,0,11,13,0,10,9,11.2840480804
apache1,211,8,120,61,0,59,35,0,33,23,0,28,19,6,24,14,0,6,4,0,9,11,0,9,9,8,31,15,0,11,6,0,11,12,0,9,10,8,31,15,0,11,6,0,11,12,0,9,10,9.70011091232
